Tid	Kanal A
4.87199988	1.79472200
4.87219988	1.88914900
4.87239988	1.88914900
4.87259988	1.88914900
4.87279988	1.88914900
4.87299988	1.88914900
4.87319988	1.79472200
4.87339988	1.88914900
4.87359988	1.88914900
4.87379988	1.79472200
4.87399988	1.79472200
4.87419988	1.88914900
4.87439988	1.88914900
4.87459988	1.88914900
4.87479988	1.88914900
4.87499988	1.88914900
4.87519988	1.88914900
4.87539988	1.88914900
4.87559988	1.79472200
4.87579988	1.88914900
4.87599988	1.88914900
4.87619988	1.88914900
4.87639988	1.88914900
4.87659988	1.88914900
4.87679988	1.88914900
4.87699988	1.88914900
4.87719988	1.79472200
4.87739988	1.88914900
4.87759988	1.88914900
4.87779988	1.88914900
4.87799988	1.88914900
4.87819988	1.88914900
4.87839988	1.88914900
4.87859988	1.88914900
4.87879988	1.88914900
4.87899988	1.88914900
4.87919988	1.88914900
4.87939988	1.88914900
4.87959988	1.88914900
4.87979988	1.88914900
4.87999988	1.88914900
4.88019988	1.88914900
4.88039988	1.88914900
4.88059988	1.88914900
4.88079988	1.88914900
4.88099988	1.88914900
4.88119988	1.88914900
4.88139988	1.88914900
4.88159988	1.88914900
4.88179988	1.88914900
4.88199988	1.88914900
4.88219988	1.88914900
4.88239988	1.88914900
4.88259988	1.88914900
4.88279988	1.88914900
4.88299988	1.88914900
4.88319988	1.88914900
4.88339988	1.88914900
4.88359988	1.88914900
4.88379988	1.88914900
4.88399988	1.88914900
4.88419988	1.88914900
4.88439988	1.88914900
4.88459988	1.88914900
4.88479988	1.88914900
4.88499988	1.88914900
4.88519988	1.88914900
4.88539988	1.88914900
4.88559988	1.88914900
4.88579988	1.88914900
4.88599988	1.88914900
4.88619988	1.88914900
4.88639988	1.88914900
4.88659988	1.88914900
4.88679988	1.88914900
4.88699988	1.88914900
4.88719988	1.88914900
4.88739988	1.88914900
4.88759988	1.88914900
4.88779988	1.88914900
4.88799988	1.88914900
4.88819988	1.88914900
4.88839988	1.88914900
4.88859988	1.88914900
4.88879988	1.88914900
4.88899988	1.88914900
4.88919988	1.88914900
4.88939988	1.88914900
4.88959988	1.88914900
4.88979988	1.88914900
4.88999988	1.88914900
4.89019988	1.88914900
4.89039988	1.88914900
4.89059988	1.88914900
4.89079988	1.88914900
4.89099988	1.88914900
4.89119988	1.88914900
4.89139988	1.88914900
4.89159988	1.88914900
4.89179988	1.88914900
4.89199988	1.88914900
4.89219988	1.88914900
4.89239988	1.88914900
4.89259988	1.88914900
4.89279988	1.88914900
4.89299988	1.88914900
4.89319988	1.88914900
4.89339988	1.88914900
4.89359988	1.88914900
4.89379988	1.88914900
4.89399988	1.88914900
4.89419988	1.88914900
4.89439988	1.88914900
4.89459988	1.88914900
4.89479988	1.88914900
4.89499988	1.88914900
4.89519988	1.88914900
4.89539988	1.88914900
4.89559988	1.88914900
4.89579988	1.88914900
4.89599988	1.79472200
4.89619988	1.88914900
4.89639988	1.88914900
4.89659988	1.88914900
4.89679988	1.88914900
4.89699988	1.88914900
4.89719988	1.88914900
4.89739988	1.88914900
4.89759988	1.79472200
4.89779988	1.88914900
4.89799988	1.88914900
4.89819988	1.88914900
4.89839988	1.88914900
4.89859988	1.88914900
4.89879988	1.88914900
4.89899988	1.88914900
4.89919988	1.88914900
4.89939988	1.88914900
4.89959988	1.88914900
4.89979988	1.88914900
4.89999988	1.88914900
4.90019988	1.88914900
4.90039988	1.88914900
4.90059988	1.88914900
4.90079988	1.88914900
4.90099988	1.88914900
4.90119988	1.88914900
4.90139988	1.88914900
4.90159988	1.88914900
4.90179988	1.88914900
4.90199988	1.88914900
4.90219988	1.88914900
4.90239988	1.88914900
4.90259988	1.88914900
4.90279988	1.88914900
4.90299988	1.88914900
4.90319988	1.88914900
4.90339988	1.88914900
4.90359988	1.88914900
4.90379988	1.88914900
4.90399988	1.88914900
4.90419988	1.88914900
4.90439988	1.88914900
4.90459988	1.88914900
4.90479988	1.88914900
4.90499988	1.88914900
4.90519988	1.88914900
4.90539988	1.88914900
4.90559988	1.88914900
4.90579988	1.88914900
4.90599988	1.88914900
4.90619988	1.88914900
4.90639988	1.88914900
4.90659988	1.88914900
4.90679988	1.88914900
4.90699988	1.88914900
4.90719988	1.88914900
4.90739988	1.88914900
4.90759988	1.88914900
4.90779988	1.88914900
4.90799988	1.88914900
4.90819988	1.88914900
4.90839988	1.88914900
4.90859988	1.88914900
4.90879988	1.88914900
4.90899988	1.88914900
4.90919988	1.88914900
4.90939988	1.88914900
4.90959988	1.88914900
4.90979988	1.88914900
4.90999988	1.88914900
4.91019988	1.88914900
4.91039988	1.88914900
4.91059988	1.88914900
4.91079988	1.88914900
4.91099988	1.88914900
4.91119988	1.88914900
4.91139988	1.79472200
4.91159988	1.88914900
4.91179988	1.88914900
4.91199988	1.88914900
4.91219988	1.88914900
4.91239988	1.88914900
4.91259988	1.88914900
4.91279988	1.88914900
4.91299988	1.88914900
4.91319988	1.88914900
4.91339988	1.88914900
4.91359988	1.88914900
4.91379988	1.88914900
4.91399988	1.88914900
4.91419988	1.88914900
4.91439988	1.88914900
4.91459988	1.88914900
4.91479988	1.88914900
4.91499988	1.88914900
4.91519988	1.88914900
4.91539988	1.88914900
4.91559988	1.88914900
4.91579988	1.88914900
4.91599988	1.88914900
4.91619988	1.88914900
4.91639988	1.88914900
4.91659988	1.88914900
4.91679988	1.88914900
4.91699988	1.88914900
4.91719988	1.88914900
4.91739988	1.88914900
4.91759988	1.88914900
4.91779988	1.88914900
4.91799988	1.88914900
4.91819988	1.88914900
4.91839988	1.88914900
4.91859988	1.88914900
4.91879988	1.88914900
4.91899988	1.88914900
4.91919988	1.88914900
4.91939988	1.88914900
4.91959988	1.88914900
4.91979988	1.88914900
4.91999988	1.88914900
4.92019988	1.88914900
4.92039988	1.88914900
4.92059988	1.88914900
4.92079988	1.88914900
4.92099988	1.88914900
4.92119988	1.88914900
4.92139988	1.88914900
4.92159988	1.88914900
4.92179988	1.88914900
4.92199988	1.88914900
4.92219988	1.88914900
4.92239988	1.88914900
4.92259988	1.88914900
4.92279988	1.88914900
4.92299988	1.88914900
4.92319988	1.88914900
4.92339988	1.88914900
4.92359988	1.88914900
4.92379988	1.88914900
4.92399988	1.88914900
4.92419988	1.88914900
4.92439988	1.88914900
4.92459988	1.88914900
4.92479988	1.88914900
4.92499988	1.88914900
4.92519988	1.88914900
4.92539988	1.88914900
4.92559988	1.88914900
4.92579988	1.88914900
4.92599988	1.88914900
4.92619988	1.88914900
4.92639988	1.88914900
4.92659988	1.88914900
4.92679988	1.88914900
4.92699988	1.88914900
4.92719988	1.88914900
4.92739988	1.88914900
4.92759988	1.88914900
4.92779988	1.88914900
4.92799988	1.88914900
4.92819988	1.88914900
4.92839988	1.88914900
4.92859988	1.88914900
4.92879988	1.88914900
4.92899988	1.88914900
4.92919988	1.88914900
4.92939988	1.88914900
4.92959988	1.88914900
4.92979988	1.88914900
4.92999988	1.88914900
4.93019988	1.88914900
4.93039988	1.88914900
4.93059988	1.88914900
4.93079988	1.88914900
4.93099988	1.88914900
4.93119988	1.88914900
4.93139988	1.88914900
4.93159988	1.88914900
4.93179988	1.88914900
4.93199988	1.88914900
4.93219988	1.88914900
4.93239988	1.88914900
4.93259988	1.88914900
4.93279988	1.88914900
4.93299988	1.88914900
4.93319988	1.88914900
4.93339988	1.88914900
4.93359988	1.88914900
4.93379988	1.88914900
4.93399988	1.88914900
4.93419988	1.88914900
4.93439988	1.88914900
4.93459988	1.88914900
4.93479988	1.88914900
4.93499988	1.79472200
4.93519988	1.88914900
4.93539988	1.88914900
4.93559988	1.88914900
4.93579988	1.88914900
4.93599988	1.88914900
4.93619988	1.88914900
4.93639988	1.88914900
4.93659988	1.88914900
4.93679988	1.88914900
4.93699988	1.88914900
4.93719988	1.88914900
4.93739988	1.88914900
4.93759988	1.88914900
4.93779988	1.88914900
4.93799988	1.88914900
4.93819988	1.88914900
4.93839988	1.88914900
4.93859988	1.88914900
4.93879988	1.88914900
4.93899988	1.88914900
4.93919988	1.79472200
4.93939988	1.79472200
4.93959988	1.88914900
4.93979988	1.88914900
4.93999988	1.88914900
4.94019988	1.88914900
4.94039988	1.88914900
4.94059988	1.88914900
4.94079988	1.88914900
4.94099988	1.88914900
4.94119988	1.88914900
4.94139988	1.88914900
4.94159988	1.88914900
4.94179988	1.88914900
4.94199988	1.88914900
4.94219988	1.88914900
4.94239988	1.88914900
4.94259988	1.88914900
4.94279988	1.88914900
4.94299988	1.88914900
4.94319988	1.88914900
4.94339988	1.88914900
4.94359988	1.88914900
4.94379988	1.88914900
4.94399988	1.88914900
4.94419988	1.88914900
4.94439988	1.88914900
4.94459988	1.88914900
4.94479988	1.88914900
4.94499988	1.88914900
4.94519988	1.88914900
4.94539988	1.88914900
4.94559988	1.88914900
4.94579988	1.88914900
4.94599988	1.88914900
4.94619988	1.88914900
4.94639988	1.88914900
4.94659988	1.88914900
4.94679988	1.88914900
4.94699988	1.88914900
4.94719988	1.88914900
4.94739988	1.88914900
4.94759988	1.88914900
4.94779988	1.88914900
4.94799988	1.88914900
4.94819987	1.88914900
4.94839987	1.88914900
4.94859987	1.88914900
4.94879987	1.88914900
4.94899987	1.88914900
4.94919987	1.88914900
4.94939987	1.79472200
4.94959987	1.88914900
4.94979987	1.88914900
4.94999987	1.88914900
4.95019987	1.88914900
4.95039987	1.88914900
4.95059987	1.88914900
4.95079987	1.88914900
4.95099987	1.88914900
4.95119987	1.88914900
4.95139987	1.88914900
4.95159987	1.88914900
4.95179987	1.88914900
4.95199987	1.88914900
4.95219987	1.88914900
4.95239987	1.88914900
4.95259987	1.88914900
4.95279987	1.88914900
4.95299987	1.88914900
4.95319987	1.88914900
4.95339987	1.88914900
4.95359987	1.88914900
4.95379987	1.88914900
4.95399987	1.88914900
4.95419987	1.88914900
4.95439987	1.88914900
4.95459987	1.88914900
4.95479987	1.88914900
4.95499987	1.88914900
4.95519987	1.88914900
4.95539987	1.88914900
4.95559987	1.88914900
4.95579987	1.88914900
4.95599987	1.88914900
4.95619987	1.88914900
4.95639987	1.88914900
4.95659987	1.88914900
4.95679987	1.88914900
4.95699987	1.88914900
4.95719987	1.88914900
4.95739987	1.88914900
4.95759987	1.88914900
4.95779987	1.88914900
4.95799987	1.88914900
4.95819987	1.88914900
4.95839987	1.88914900
4.95859987	1.88914900
4.95879987	1.88914900
4.95899987	1.88914900
4.95919987	1.88914900
4.95939987	1.88914900
4.95959987	1.88914900
4.95979987	1.88914900
4.95999987	1.88914900
4.96019987	1.88914900
4.96039987	1.88914900
4.96059987	1.88914900
4.96079987	1.88914900
4.96099987	1.88914900
4.96119987	1.88914900
4.96139987	1.88914900
4.96159987	1.88914900
4.96179987	1.88914900
4.96199987	1.88914900
4.96219987	1.88914900
4.96239987	1.88914900
4.96259987	1.88914900
4.96279987	1.88914900
4.96299987	1.88914900
4.96319987	1.88914900
4.96339987	1.88914900
4.96359987	1.88914900
4.96379987	1.88914900
4.96399987	1.88914900
4.96419987	1.88914900
4.96439987	1.88914900
4.96459987	1.98357500
4.96479987	1.88914900
4.96499987	1.88914900
4.96519987	1.88914900
4.96539987	1.88914900
4.96559987	1.88914900
4.96579987	1.88914900
4.96599987	1.88914900
4.96619987	1.98357500
4.96639987	1.88914900
4.96659987	1.88914900
4.96679987	1.88914900
4.96699987	1.88914900
4.96719987	1.88914900
4.96739987	1.88914900
4.96759987	1.88914900
4.96779987	1.88914900
4.96799987	1.88914900
4.96819987	1.88914900
4.96839987	1.88914900
4.96859987	1.88914900
4.96879987	1.88914900
4.96899987	1.88914900
4.96919987	1.88914900
4.96939987	1.88914900
4.96959987	1.88914900
4.96979987	1.88914900
4.96999987	1.88914900
4.97019987	1.88914900
4.97039987	1.88914900
4.97059987	1.88914900
4.97079987	1.88914900
4.97099987	1.88914900
4.97119987	1.88914900
4.97139987	1.88914900
4.97159987	1.88914900
4.97179987	1.88914900
4.97199987	1.88914900
4.97219987	1.88914900
4.97239987	1.88914900
4.97259987	1.88914900
4.97279987	1.88914900
4.97299987	1.88914900
4.97319987	1.88914900
4.97339987	1.88914900
4.97359987	1.88914900
4.97379987	1.88914900
4.97399987	1.88914900
4.97419987	1.88914900
4.97439987	1.88914900
4.97459987	1.88914900
4.97479987	1.88914900
4.97499987	1.79472200
4.97519987	1.88914900
4.97539987	1.88914900
4.97559987	1.79472200
4.97579987	1.88914900
4.97599987	1.88914900
4.97619987	1.88914900
4.97639987	1.88914900
4.97659987	1.88914900
4.97679987	1.88914900
4.97699987	1.88914900
4.97719987	1.88914900
4.97739987	1.88914900
4.97759987	1.88914900
4.97779987	1.88914900
4.97799987	1.88914900
4.97819987	1.88914900
4.97839987	1.88914900
4.97859987	1.88914900
4.97879987	1.88914900
4.97899987	1.88914900
4.97919987	1.88914900
4.97939987	1.88914900
4.97959987	1.88914900
4.97979987	1.88914900
4.97999987	1.88914900
4.98019987	1.88914900
4.98039987	1.88914900
4.98059987	1.88914900
4.98079987	1.88914900
4.98099987	1.88914900
4.98119987	1.88914900
4.98139987	1.88914900
4.98159987	1.88914900
4.98179987	1.88914900
4.98199987	1.88914900
4.98219987	1.88914900
4.98239987	1.88914900
4.98259987	1.88914900
4.98279987	1.88914900
4.98299987	1.88914900
4.98319987	1.88914900
4.98339987	1.88914900
4.98359987	1.88914900
4.98379987	1.88914900
4.98399987	1.88914900
4.98419987	1.88914900
4.98439987	1.88914900
4.98459987	1.88914900
4.98479987	1.88914900
4.98499987	1.88914900
4.98519987	1.88914900
4.98539987	1.88914900
4.98559987	1.88914900
4.98579987	1.88914900
4.98599987	1.88914900
4.98619987	1.88914900
4.98639987	1.88914900
4.98659987	1.88914900
4.98679987	1.88914900
4.98699987	1.88914900
4.98719987	1.88914900
4.98739987	1.88914900
4.98759987	1.88914900
4.98779987	1.88914900
4.98799987	1.88914900
4.98819987	1.88914900
4.98839987	1.88914900
4.98859987	1.88914900
4.98879987	1.88914900
4.98899987	1.88914900
4.98919987	1.88914900
4.98939987	1.88914900
4.98959987	1.88914900
4.98979987	1.88914900
4.98999987	1.88914900
4.99019987	1.88914900
4.99039987	1.88914900
4.99059987	1.88914900
4.99079987	1.88914900
4.99099987	1.88914900
4.99119987	1.88914900
4.99139987	1.88914900
4.99159987	1.88914900
4.99179987	1.88914900
4.99199987	1.88914900
4.99219987	1.88914900
4.99239987	1.88914900
4.99259987	1.88914900
4.99279987	1.88914900
4.99299987	1.88914900
4.99319987	1.88914900
4.99339987	1.88914900
4.99359987	1.88914900
4.99379987	1.88914900
4.99399987	1.88914900
4.99419987	1.88914900
4.99439987	1.88914900
4.99459987	1.88914900
4.99479987	1.88914900
4.99499987	1.88914900
4.99519987	1.88914900
4.99539987	1.88914900
4.99559987	1.88914900
4.99579987	1.88914900
4.99599987	1.88914900
4.99619987	1.88914900
4.99639987	1.88914900
4.99659987	1.88914900
4.99679987	1.88914900
4.99699987	1.88914900
4.99719987	1.88914900
4.99739987	1.88914900
4.99759987	1.88914900
4.99779987	1.88914900
4.99799987	1.88914900
4.99819987	1.88914900
4.99839987	1.88914900
4.99859987	1.88914900
4.99879987	1.88914900
4.99899987	1.88914900
4.99919987	1.88914900
4.99939987	1.88914900
4.99959987	1.88914900
4.99979987	1.88914900
4.99999987	1.88914900
5.00019987	1.88914900
5.00039987	1.88914900
5.00059987	1.88914900
5.00079987	1.88914900
5.00099987	1.88914900
5.00119987	1.88914900
5.00139987	1.88914900
5.00159987	1.88914900
5.00179987	1.88914900
5.00199987	1.88914900
5.00219987	1.88914900
5.00239987	1.88914900
5.00259987	1.88914900
5.00279987	1.88914900
5.00299987	1.88914900
5.00319987	1.88914900
5.00339987	1.88914900
5.00359987	1.88914900
5.00379987	1.88914900
5.00399987	1.88914900
5.00419987	1.88914900
5.00439987	1.88914900
5.00459987	1.88914900
5.00479987	1.88914900
5.00499987	1.88914900
5.00519987	1.98357500
5.00539987	1.98357500
5.00559987	1.88914900
5.00579987	1.88914900
5.00599987	1.88914900
5.00619987	1.88914900
5.00639987	1.88914900
5.00659987	1.88914900
5.00679987	1.88914900
5.00699987	1.88914900
5.00719987	1.88914900
5.00739987	1.88914900
5.00759987	1.88914900
5.00779987	1.88914900
5.00799987	1.88914900
5.00819987	1.88914900
5.00839987	1.88914900
5.00859987	1.88914900
5.00879987	1.88914900
5.00899987	1.88914900
5.00919987	1.88914900
5.00939987	1.88914900
5.00959987	1.88914900
5.00979987	1.88914900
5.00999987	1.88914900
5.01019987	1.88914900
5.01039987	1.88914900
5.01059987	1.88914900
5.01079987	1.88914900
5.01099987	1.88914900
5.01119987	1.88914900
5.01139987	1.88914900
5.01159987	1.88914900
5.01179987	1.88914900
5.01199987	1.88914900
5.01219987	1.88914900
5.01239987	1.88914900
5.01259987	1.88914900
5.01279987	1.88914900
5.01299987	1.88914900
5.01319987	1.88914900
5.01339987	1.88914900
5.01359987	1.88914900
5.01379987	1.88914900
5.01399987	1.88914900
5.01419987	1.88914900
5.01439987	1.88914900
5.01459987	1.88914900
5.01479987	1.88914900
5.01499987	1.88914900
5.01519987	1.88914900
5.01539987	1.88914900
5.01559987	1.88914900
5.01579987	1.88914900
5.01599987	1.88914900
5.01619987	1.88914900
5.01639987	1.88914900
5.01659987	1.88914900
5.01679987	1.88914900
5.01699987	1.88914900
5.01719987	1.88914900
5.01739987	1.88914900
5.01759987	1.88914900
5.01779987	1.88914900
5.01799987	1.88914900
5.01819987	1.88914900
5.01839987	1.88914900
5.01859987	1.88914900
5.01879987	1.88914900
5.01899987	1.88914900
5.01919987	1.88914900
5.01939987	1.88914900
5.01959987	1.88914900
5.01979987	1.88914900
5.01999987	1.88914900
5.02019987	1.88914900
5.02039987	1.88914900
5.02059987	1.88914900
5.02079987	1.88914900
5.02099987	1.88914900
5.02119987	1.88914900
5.02139987	1.88914900
5.02159987	1.88914900
5.02179987	1.88914900
5.02199987	1.88914900
5.02219987	1.88914900
5.02239987	1.88914900
5.02259987	1.88914900
5.02279987	1.88914900
5.02299987	1.88914900
5.02319987	1.88914900
5.02339987	1.88914900
5.02359987	1.88914900
5.02379987	1.88914900
5.02399987	1.88914900
5.02419987	1.88914900
5.02439987	1.88914900
5.02459987	1.88914900
5.02479987	1.88914900
5.02499987	1.88914900
5.02519987	1.88914900
5.02539987	1.88914900
5.02559987	1.88914900
5.02579987	1.88914900
5.02599987	1.88914900
5.02619987	1.88914900
5.02639987	1.88914900
5.02659987	1.88914900
5.02679987	1.88914900
5.02699987	1.88914900
5.02719987	1.88914900
5.02739987	1.88914900
5.02759987	1.88914900
5.02779987	1.88914900
5.02799987	1.88914900
5.02819987	1.88914900
5.02839987	1.88914900
5.02859987	1.88914900
5.02879987	1.88914900
5.02899987	1.88914900
5.02919987	1.88914900
5.02939987	1.88914900
5.02959987	1.88914900
5.02979987	1.88914900
5.02999987	1.88914900
5.03019987	1.88914900
5.03039987	1.88914900
5.03059987	1.88914900
5.03079987	1.79472200
5.03099987	1.88914900
5.03119987	1.88914900
5.03139987	1.88914900
5.03159987	1.88914900
5.03179987	1.88914900
5.03199987	1.88914900
5.03219987	1.88914900
5.03239987	1.88914900
5.03259987	1.88914900
5.03279987	1.88914900
5.03299987	1.88914900
5.03319987	1.88914900
5.03339987	1.88914900
5.03359987	1.88914900
5.03379987	1.88914900
5.03399987	1.79472200
5.03419987	1.88914900
5.03439987	1.88914900
5.03459987	1.88914900
5.03479987	1.88914900
5.03499987	1.88914900
5.03519987	1.88914900
5.03539987	1.88914900
5.03559987	1.88914900
5.03579987	1.88914900
5.03599987	1.88914900
5.03619987	1.88914900
5.03639987	1.88914900
5.03659987	1.88914900
5.03679987	1.88914900
5.03699987	1.88914900
5.03719987	1.88914900
5.03739987	1.88914900
5.03759987	1.88914900
5.03779987	1.88914900
5.03799987	1.88914900
5.03819987	1.88914900
5.03839987	1.88914900
5.03859987	1.88914900
5.03879987	1.88914900
5.03899987	1.88914900
5.03919987	1.88914900
5.03939987	1.88914900
5.03959987	1.88914900
5.03979987	1.88914900
5.03999987	1.88914900
5.04019987	1.88914900
5.04039987	1.88914900
5.04059987	1.88914900
5.04079987	1.88914900
5.04099987	1.88914900
5.04119987	1.88914900
5.04139987	1.88914900
5.04159987	1.88914900
5.04179987	1.88914900
5.04199987	1.88914900
5.04219987	1.88914900
5.04239987	1.88914900
5.04259987	1.88914900
5.04279987	1.88914900
5.04299987	1.88914900
5.04319987	1.88914900
5.04339987	1.88914900
5.04359987	1.88914900
5.04379987	1.88914900
5.04399987	1.88914900
5.04419987	1.88914900
5.04439987	1.88914900
5.04459987	1.88914900
5.04479987	1.88914900
5.04499987	1.88914900
5.04519987	1.88914900
5.04539987	1.88914900
5.04559987	1.88914900
5.04579987	1.88914900
5.04599987	1.88914900
5.04619987	1.88914900
5.04639987	1.88914900
5.04659987	1.88914900
5.04679987	1.88914900
5.04699987	1.88914900
5.04719987	1.88914900
5.04739987	1.88914900
5.04759987	1.88914900
5.04779987	1.88914900
5.04799987	1.88914900
5.04819987	1.88914900
5.04839987	1.88914900
5.04859987	1.88914900
5.04879987	1.88914900
5.04899987	1.88914900
5.04919987	1.98357500
5.04939987	1.88914900
5.04959987	1.88914900
5.04979987	1.88914900
5.04999987	1.88914900
5.05019987	1.88914900
5.05039987	1.98357500
5.05059987	1.88914900
5.05079987	1.88914900
5.05099987	1.88914900
5.05119987	1.88914900
5.05139987	1.88914900
5.05159987	1.88914900
5.05179987	1.88914900
5.05199987	1.88914900
5.05219987	1.88914900
5.05239987	1.88914900
5.05259987	1.88914900
5.05279987	1.88914900
5.05299987	1.88914900
5.05319987	1.98357500
5.05339987	1.88914900
5.05359987	1.88914900
5.05379987	1.88914900
5.05399987	1.88914900
5.05419987	1.88914900
5.05439987	1.88914900
5.05459987	1.88914900
5.05479987	1.88914900
5.05499987	1.88914900
5.05519987	1.88914900
5.05539987	1.88914900
5.05559987	1.88914900
5.05579987	1.88914900
5.05599987	1.88914900
5.05619987	1.88914900
5.05639987	1.88914900
5.05659987	1.88914900
5.05679987	1.88914900
5.05699987	1.88914900
5.05719987	1.88914900
5.05739987	1.88914900
5.05759987	1.88914900
5.05779987	1.88914900
5.05799987	1.88914900
5.05819987	1.88914900
5.05839987	1.88914900
5.05859987	1.88914900
5.05879987	1.88914900
5.05899987	1.88914900
5.05919987	1.88914900
5.05939987	1.88914900
5.05959987	1.88914900
5.05979987	1.88914900
5.05999987	1.88914900
5.06019987	1.88914900
5.06039987	1.88914900
5.06059987	1.88914900
5.06079987	1.88914900
5.06099987	1.88914900
5.06119987	1.88914900
5.06139987	1.88914900
5.06159987	1.88914900
5.06179987	1.88914900
5.06199987	1.88914900
5.06219987	1.88914900
5.06239987	1.88914900
5.06259987	1.88914900
5.06279987	1.88914900
5.06299987	1.88914900
5.06319987	1.88914900
5.06339987	1.88914900
5.06359987	1.88914900
5.06379987	1.88914900
5.06399987	1.88914900
5.06419987	1.88914900
5.06439987	1.88914900
5.06459987	1.88914900
5.06479987	1.88914900
5.06499987	1.88914900
5.06519987	1.88914900
5.06539987	1.88914900
5.06559987	1.88914900
5.06579987	1.88914900
5.06599987	1.88914900
5.06619987	1.88914900
5.06639987	1.88914900
5.06659987	1.88914900
5.06679987	1.88914900
5.06699987	1.88914900
5.06719987	1.88914900
5.06739987	1.88914900
5.06759987	1.88914900
5.06779987	1.88914900
5.06799987	1.88914900
5.06819987	1.88914900
5.06839987	1.88914900
5.06859987	1.88914900
5.06879987	1.88914900
5.06899987	1.88914900
5.06919987	1.88914900
5.06939987	1.88914900
5.06959987	1.88914900
5.06979987	1.88914900
5.06999987	1.88914900
5.07019987	1.88914900
5.07039987	1.88914900
5.07059987	1.88914900
5.07079987	1.88914900
5.07099987	1.88914900
5.07119987	1.88914900
5.07139987	1.88914900
5.07159987	1.79472200
5.07179987	1.88914900
5.07199987	1.88914900
5.07219987	1.88914900
5.07239987	1.88914900
5.07259987	1.88914900
5.07279987	1.88914900
5.07299987	1.88914900
5.07319987	1.88914900
5.07339987	1.88914900
5.07359987	1.88914900
5.07379987	1.88914900
5.07399987	1.88914900
5.07419987	1.88914900
5.07439987	1.88914900
5.07459987	1.88914900
5.07479987	1.88914900
5.07499987	1.88914900
5.07519987	1.88914900
5.07539987	1.88914900
5.07559987	1.88914900
5.07579987	1.88914900
5.07599987	1.88914900
5.07619987	1.88914900
5.07639987	1.88914900
5.07659987	1.88914900
5.07679987	1.88914900
5.07699987	1.88914900
5.07719987	1.88914900
5.07739987	1.88914900
5.07759987	1.88914900
5.07779987	1.88914900
5.07799987	1.88914900
5.07819987	1.88914900
5.07839987	1.88914900
5.07859987	1.88914900
5.07879987	1.88914900
5.07899987	1.88914900
5.07919987	1.88914900
5.07939987	1.88914900
5.07959987	1.88914900
5.07979987	1.88914900
5.07999987	1.88914900
5.08019987	1.88914900
5.08039987	1.88914900
5.08059987	1.88914900
5.08079987	1.88914900
5.08099987	1.88914900
5.08119987	1.88914900
5.08139987	1.88914900
5.08159987	1.88914900
5.08179987	1.88914900
5.08199987	1.88914900
5.08219987	1.88914900
5.08239987	1.88914900
5.08259987	1.88914900
5.08279987	1.88914900
5.08299987	1.88914900
5.08319987	1.88914900
5.08339987	1.88914900
5.08359987	1.88914900
5.08379987	1.88914900
5.08399987	1.88914900
5.08419987	1.88914900
5.08439987	1.88914900
5.08459987	1.88914900
5.08479987	1.88914900
5.08499987	1.88914900
5.08519987	1.88914900
5.08539987	1.88914900
5.08559987	1.88914900
5.08579987	1.88914900
5.08599987	1.88914900
5.08619987	1.88914900
5.08639987	1.88914900
5.08659987	1.88914900
5.08679987	1.88914900
5.08699987	1.88914900
5.08719987	1.98357500
5.08739987	1.88914900
5.08759987	1.88914900
5.08779987	1.88914900
5.08799987	1.88914900
5.08819987	1.88914900
5.08839987	1.98357500
5.08859987	1.88914900
5.08879987	1.88914900
5.08899987	1.88914900
5.08919987	1.88914900
5.08939987	1.88914900
5.08959987	1.88914900
5.08979987	1.88914900
5.08999987	1.88914900
5.09019987	1.88914900
5.09039987	1.88914900
5.09059987	1.98357500
5.09079987	1.88914900
5.09099987	1.88914900
5.09119987	1.88914900
5.09139987	1.88914900
5.09159987	1.88914900
5.09179987	1.88914900
5.09199987	1.98357500
5.09219987	1.88914900
5.09239987	1.88914900
5.09259987	1.88914900
5.09279987	1.88914900
5.09299987	1.88914900
5.09319987	1.88914900
5.09339987	1.88914900
5.09359987	1.88914900
5.09379987	1.88914900
5.09399987	1.88914900
5.09419987	1.88914900
5.09439987	1.88914900
5.09459987	1.88914900
5.09479987	1.88914900
5.09499987	1.88914900
5.09519987	1.88914900
5.09539987	1.88914900
5.09559987	1.88914900
5.09579987	1.88914900
5.09599987	1.88914900
5.09619987	1.88914900
5.09639987	1.88914900
5.09659987	1.88914900
5.09679987	1.88914900
5.09699987	1.88914900
5.09719987	1.88914900
5.09739987	1.88914900
5.09759987	1.88914900
5.09779987	1.88914900
5.09799987	1.88914900
5.09819987	1.88914900
5.09839987	1.88914900
5.09859987	1.88914900
5.09879987	1.88914900
5.09899987	1.88914900
5.09919987	1.88914900
5.09939987	1.88914900
5.09959987	1.88914900
5.09979987	1.88914900
5.09999987	1.88914900
5.10019987	1.88914900
5.10039987	1.88914900
5.10059987	1.88914900
5.10079987	1.88914900
5.10099987	1.88914900
5.10119987	1.88914900
5.10139987	1.88914900
5.10159987	1.88914900
5.10179987	1.88914900
5.10199987	1.88914900
5.10219987	1.88914900
5.10239987	1.88914900
5.10259987	1.88914900
5.10279987	1.88914900
5.10299987	1.88914900
5.10319987	1.88914900
5.10339987	1.88914900
5.10359987	1.88914900
5.10379987	1.88914900
5.10399987	1.88914900
5.10419987	1.88914900
5.10439987	1.88914900
5.10459987	1.88914900
5.10479987	1.88914900
