Time	Channel A	Channel B
(s)	(V)	(V)

0.73814804	6.33550700	0.87352360
0.73828138	6.33550700	0.87352360
0.73841471	6.33550700	0.87352360
0.73854805	6.33550700	0.87352360
0.73868139	6.33550700	0.87352360
0.73881472	6.33550700	0.87352360
0.73894806	6.33550700	0.87352360
0.73908139	6.33550700	0.87352360
0.73921473	6.33550700	0.78617130
0.73934807	6.33550700	0.78617130
0.73948140	6.33550700	0.78617130
0.73961474	6.33550700	0.78617130
0.73974807	6.33550700	0.78617130
0.73988141	6.33550700	0.78617130
0.74001475	6.33550700	0.78617130
0.74014808	6.33550700	0.78617130
0.74028142	6.33550700	0.78617130
0.74041475	6.33550700	0.87352360
0.74054809	6.33550700	0.78617130
0.74068143	6.33550700	0.87352360
0.74081476	6.33550700	0.87352360
0.74094810	6.33550700	0.87352360
0.74108143	6.33550700	0.87352360
0.74121477	6.33550700	0.87352360
0.74134811	6.33550700	0.87352360
0.74148144	6.33550700	0.87352360
0.74161478	6.33550700	0.87352360
0.74174811	6.33550700	0.87352360
0.74188145	6.33550700	0.87352360
0.74201479	6.33550700	0.87352360
0.74214812	6.33550700	0.78617130
0.74228146	6.33550700	0.78617130
0.74241479	6.33550700	0.78617130
0.74254813	6.33550700	0.78617130
0.74268147	6.33550700	0.78617130
0.74281480	6.33550700	0.69881890
0.74294814	6.33550700	0.78617130
0.74308147	6.33550700	0.78617130
0.74321481	6.33550700	0.78617130
0.74334815	6.33550700	0.78617130
0.74348148	6.33550700	0.78617130
0.74361482	6.33550700	0.78617130
0.74374815	6.33550700	0.78617130
0.74388149	6.33550700	0.78617130
0.74401483	6.33550700	0.78617130
0.74414816	6.33550700	0.78617130
0.74428150	6.33550700	0.78617130
0.74441483	6.33550700	0.78617130
0.74454817	6.33550700	0.78617130
0.74468151	6.33550700	0.78617130
0.74481484	6.33550700	0.87352360
0.74494818	6.33550700	0.87352360
0.74508151	6.33550700	0.78617130
0.74521485	6.33550700	0.78617130
0.74534819	6.33550700	0.78617130
0.74548152	6.33550700	0.78617130
0.74561486	6.33550700	0.78617130
0.74574819	6.33550700	0.78617130
0.74588153	6.33550700	0.78617130
0.74601487	6.33550700	0.78617130
0.74614820	6.33550700	0.78617130
0.74628154	6.33550700	0.78617130
0.74641487	6.33550700	0.78617130
0.74654821	6.33550700	0.87352360
0.74668155	6.33550700	0.78617130
0.74681488	6.33550700	0.78617130
0.74694822	6.33550700	0.87352360
0.74708155	6.33550700	0.78617130
0.74721489	6.33550700	0.87352360
0.74734823	6.33550700	0.78617130
0.74748156	6.33550700	0.78617130
0.74761490	6.33550700	0.78617130
0.74774823	6.33550700	0.78617130
0.74788157	6.33550700	0.78617130
0.74801491	6.33550700	0.78617130
0.74814824	6.33550700	0.69881890
0.74828158	6.33550700	0.69881890
0.74841491	6.33550700	0.69881890
0.74854825	6.33550700	0.69881890
0.74868159	6.33550700	0.69881890
0.74881492	6.33550700	0.61146650
0.74894826	6.42347400	0.69881890
0.74908159	6.33550700	0.61146650
0.74921493	6.33550700	0.61146650
0.74934827	6.33550700	0.61146650
0.74948160	6.33550700	0.69881890
0.74961494	6.33550700	0.69881890
0.74974827	6.33550700	0.69881890
0.74988161	6.33550700	0.69881890
0.75001494	6.33550700	0.69881890
0.75014828	6.33550700	0.69881890
0.75028162	6.33550700	0.69881890
0.75041495	6.33550700	0.78617130
0.75054829	6.33550700	0.78617130
0.75068162	6.33550700	0.78617130
0.75081496	6.33550700	0.78617130
0.75094830	6.33550700	0.69881890
0.75108163	6.33550700	0.69881890
0.75121497	6.33550700	0.69881890
0.75134830	6.42347400	0.69881890
0.75148164	6.33550700	0.69881890
0.75161498	6.33550700	0.69881890
0.75174831	6.33550700	0.69881890
0.75188165	6.33550700	0.61146650
0.75201498	6.33550700	0.61146650
0.75214832	6.42347400	0.61146650
0.75228166	6.33550700	0.61146650
0.75241499	6.33550700	0.61146650
0.75254833	6.33550700	0.69881890
0.75268166	6.42347400	0.69881890
0.75281500	6.33550700	0.69881890
0.75294834	6.42347400	0.69881890
0.75308167	6.33550700	0.69881890
0.75321501	6.33550700	0.69881890
0.75334834	6.33550700	0.78617130
0.75348168	6.33550700	0.69881890
0.75361502	6.33550700	0.78617130
0.75374835	6.33550700	0.78617130
0.75388169	6.33550700	0.78617130
0.75401502	6.33550700	0.78617130
0.75414836	6.33550700	0.69881890
0.75428170	6.42347400	0.69881890
0.75441503	6.42347400	0.69881890
0.75454837	6.42347400	0.69881890
0.75468170	6.33550700	0.69881890
0.75481504	6.42347400	0.69881890
0.75494838	6.33550700	0.69881890
0.75508171	6.33550700	0.61146650
0.75521505	6.33550700	0.61146650
0.75534838	6.33550700	0.61146650
0.75548172	6.33550700	0.61146650
0.75561506	6.42347400	0.61146650
0.75574839	6.33550700	0.61146650
0.75588173	6.33550700	0.61146650
0.75601506	6.42347400	0.69881890
0.75614840	6.33550700	0.69881890
0.75628174	6.33550700	0.69881890
0.75641507	6.33550700	0.69881890
0.75654841	6.33550700	0.69881890
0.75668174	6.33550700	0.69881890
0.75681508	6.33550700	0.69881890
0.75694842	6.33550700	0.69881890
0.75708175	6.33550700	0.69881890
0.75721509	6.42347400	0.69881890
0.75734842	6.42347400	0.69881890
0.75748176	6.42347400	0.69881890
0.75761510	6.42347400	0.69881890
0.75774843	6.42347400	0.69881890
0.75788177	6.42347400	0.69881890
0.75801510	6.33550700	0.69881890
0.75814844	6.42347400	0.69881890
0.75828178	6.42347400	0.69881890
0.75841511	6.33550700	0.69881890
0.75854845	6.33550700	0.69881890
0.75868178	6.33550700	0.69881890
0.75881512	6.33550700	0.69881890
0.75894846	6.33550700	0.69881890
0.75908179	6.42347400	0.69881890
0.75921513	6.33550700	0.69881890
0.75934846	6.42347400	0.69881890
0.75948180	6.42347400	0.69881890
0.75961514	6.42347400	0.69881890
0.75974847	6.42347400	0.69881890
0.75988181	6.33550700	0.69881890
0.76001514	6.33550700	0.69881890
0.76014848	6.33550700	0.69881890
0.76028182	6.33550700	0.69881890
0.76041515	6.33550700	0.69881890
0.76054849	6.42347400	0.69881890
0.76068182	6.33550700	0.69881890
0.76081516	6.33550700	0.61146650
0.76094850	6.33550700	0.61146650
0.76108183	6.33550700	0.61146650
0.76121517	6.33550700	0.61146650
0.76134850	6.42347400	0.61146650
0.76148184	6.33550700	0.61146650
0.76161518	6.42347400	0.61146650
0.76174851	6.42347400	0.61146650
0.76188185	6.42347400	0.61146650
0.76201518	6.42347400	0.61146650
0.76214852	6.33550700	0.61146650
0.76228186	6.33550700	0.61146650
0.76241519	6.33550700	0.61146650
0.76254853	6.33550700	0.69881890
0.76268186	6.33550700	0.69881890
0.76281520	6.33550700	0.69881890
0.76294854	6.42347400	0.69881890
0.76308187	6.42347400	0.69881890
0.76321521	6.33550700	0.78617130
0.76334854	6.42347400	0.69881890
0.76348188	6.42347400	0.69881890
0.76361522	6.42347400	0.69881890
0.76374855	6.42347400	0.69881890
0.76388189	6.33550700	0.61146650
0.76401522	6.33550700	0.61146650
0.76414856	6.42347400	0.61146650
0.76428190	6.33550700	0.61146650
0.76441523	6.33550700	0.61146650
0.76454857	6.33550700	0.61146650
0.76468190	6.33550700	0.61146650
0.76481524	6.33550700	0.52411420
0.76494858	6.42347400	0.52411420
0.76508191	6.42347400	0.52411420
0.76521525	6.33550700	0.52411420
0.76534858	6.42347400	0.52411420
0.76548192	6.33550700	0.61146650
0.76561526	6.42347400	0.61146650
0.76574859	6.42347400	0.61146650
0.76588193	6.33550700	0.61146650
0.76601526	6.42347400	0.61146650
0.76614860	6.42347400	0.69881890
0.76628194	6.42347400	0.69881890
0.76641527	6.42347400	0.69881890
0.76654861	6.42347400	0.69881890
0.76668194	6.33550700	0.69881890
0.76681528	6.42347400	0.61146650
0.76694862	6.33550700	0.69881890
0.76708195	6.42347400	0.61146650
0.76721529	6.42347400	0.61146650
0.76734862	6.42347400	0.52411420
0.76748196	6.33550700	0.52411420
0.76761530	6.42347400	0.43676180
0.76774863	6.33550700	0.52411420
0.76788197	6.42347400	0.43676180
0.76801530	6.33550700	0.43676180
0.76814864	6.42347400	0.43676180
0.76828198	6.42347400	0.52411420
0.76841531	6.42347400	0.52411420
0.76854865	6.42347400	0.52411420
0.76868198	6.42347400	0.52411420
0.76881532	6.42347400	0.61146650
0.76894866	6.42347400	0.61146650
0.76908199	6.42347400	0.61146650
0.76921533	6.42347400	0.61146650
0.76934866	6.42347400	0.69881890
0.76948200	6.42347400	0.69881890
0.76961534	6.42347400	0.69881890
0.76974867	6.42347400	0.69881890
0.76988201	6.33550700	0.69881890
0.77001534	6.42347400	0.61146650
0.77014868	6.42347400	0.61146650
0.77028202	6.42347400	0.61146650
0.77041535	6.42347400	0.52411420
0.77054869	6.42347400	0.52411420
0.77068202	6.42347400	0.52411420
0.77081536	6.42347400	0.52411420
0.77094870	6.42347400	0.52411420
0.77108203	6.42347400	0.52411420
0.77121537	6.42347400	0.52411420
0.77134870	6.42347400	0.43676180
0.77148204	6.42347400	0.52411420
0.77161538	6.42347400	0.52411420
0.77174871	6.42347400	0.52411420
0.77188205	6.42347400	0.61146650
0.77201538	6.42347400	0.61146650
0.77214872	6.42347400	0.69881890
0.77228206	6.42347400	0.69881890
0.77241539	6.42347400	0.69881890
0.77254873	6.33550700	0.69881890
0.77268206	6.42347400	0.69881890
0.77281540	6.42347400	0.69881890
0.77294874	6.42347400	0.69881890
0.77308207	6.42347400	0.61146650
0.77321541	6.42347400	0.61146650
0.77334874	6.42347400	0.61146650
0.77348208	6.42347400	0.52411420
0.77361542	6.42347400	0.52411420
0.77374875	6.42347400	0.52411420
0.77388209	6.42347400	0.52411420
0.77401542	6.42347400	0.43676180
0.77414876	6.42347400	0.43676180
0.77428210	6.42347400	0.43676180
0.77441543	6.42347400	0.43676180
0.77454877	6.42347400	0.43676180
0.77468210	6.42347400	0.43676180
0.77481544	6.42347400	0.43676180
0.77494878	6.33550700	0.52411420
0.77508211	6.42347400	0.61146650
0.77521545	6.42347400	0.61146650
0.77534878	6.42347400	0.61146650
0.77548212	6.42347400	0.69881890
0.77561546	6.42347400	0.61146650
0.77574879	6.33550700	0.69881890
0.77588213	6.42347400	0.69881890
0.77601546	6.42347400	0.69881890
0.77614880	6.42347400	0.61146650
0.77628214	6.42347400	0.61146650
0.77641547	6.42347400	0.61146650
0.77654881	6.42347400	0.52411420
0.77668214	6.42347400	0.52411420
0.77681548	6.42347400	0.43676180
0.77694882	6.42347400	0.43676180
0.77708215	6.42347400	0.43676180
0.77721549	6.42347400	0.43676180
0.77734882	6.42347400	0.34940950
0.77748216	6.42347400	0.43676180
0.77761550	6.42347400	0.43676180
0.77774883	6.42347400	0.34940950
0.77788217	6.42347400	0.43676180
0.77801550	6.42347400	0.43676180
0.77814884	6.42347400	0.43676180
0.77828218	6.42347400	0.52411420
0.77841551	6.42347400	0.52411420
0.77854885	6.42347400	0.61146650
0.77868218	6.42347400	0.69881890
0.77881552	6.42347400	0.61146650
0.77894886	6.42347400	0.69881890
0.77908219	6.42347400	0.61146650
0.77921553	6.42347400	0.61146650
0.77934886	6.42347400	0.52411420
0.77948220	6.42347400	0.52411420
0.77961554	6.42347400	0.52411420
0.77974887	6.42347400	0.43676180
0.77988221	6.42347400	0.43676180
0.78001554	6.42347400	0.43676180
0.78014888	6.42347400	0.34940950
0.78028222	6.42347400	0.34940950
0.78041555	6.42347400	0.34940950
0.78054889	6.42347400	0.34940950
0.78068222	6.42347400	0.34940950
0.78081556	6.42347400	0.34940950
0.78094890	6.42347400	0.34940950
0.78108223	6.42347400	0.43676180
0.78121557	6.42347400	0.52411420
0.78134890	6.42347400	0.52411420
0.78148224	6.42347400	0.61146650
0.78161558	6.42347400	0.61146650
0.78174891	6.42347400	0.61146650
0.78188225	6.42347400	0.61146650
0.78201558	6.42347400	0.61146650
0.78214892	6.42347400	0.61146650
0.78228226	6.42347400	0.61146650
0.78241559	6.42347400	0.61146650
0.78254893	6.42347400	0.52411420
0.78268226	6.42347400	0.52411420
0.78281560	6.42347400	0.52411420
0.78294894	6.42347400	0.43676180
0.78308227	6.42347400	0.43676180
0.78321561	6.42347400	0.34940950
0.78334894	6.42347400	0.34940950
0.78348228	6.42347400	0.34940950
0.78361562	6.42347400	0.26205710
0.78374895	6.42347400	0.34940950
0.78388229	6.42347400	0.26205710
0.78401562	6.42347400	0.34940950
0.78414896	6.42347400	0.34940950
0.78428230	6.42347400	0.43676180
0.78441563	6.42347400	0.43676180
0.78454897	6.42347400	0.52411420
0.78468230	6.42347400	0.52411420
0.78481564	6.42347400	0.52411420
0.78494898	6.42347400	0.61146650
0.78508231	6.42347400	0.61146650
0.78521565	6.42347400	0.61146650
0.78534898	6.42347400	0.61146650
0.78548232	6.42347400	0.61146650
0.78561566	6.42347400	0.61146650
0.78574899	6.42347400	0.52411420
0.78588233	6.42347400	0.52411420
0.78601566	6.42347400	0.43676180
0.78614900	6.42347400	0.43676180
0.78628234	6.42347400	0.43676180
0.78641567	6.42347400	0.43676180
0.78654901	6.42347400	0.43676180
0.78668234	6.42347400	0.43676180
0.78681568	6.42347400	0.43676180
0.78694902	6.42347400	0.43676180
0.78708235	6.42347400	0.34940950
0.78721569	6.42347400	0.43676180
0.78734902	6.42347400	0.43676180
0.78748236	6.42347400	0.43676180
0.78761570	6.42347400	0.52411420
0.78774903	6.42347400	0.52411420
0.78788237	6.42347400	0.61146650
0.78801570	6.42347400	0.61146650
0.78814904	6.42347400	0.52411420
0.78828238	6.42347400	0.52411420
0.78841571	6.42347400	0.52411420
0.78854905	6.42347400	0.52411420
0.78868238	6.42347400	0.43676180
0.78881572	6.42347400	0.43676180
0.78894906	6.42347400	0.43676180
0.78908239	6.42347400	0.43676180
0.78921573	6.42347400	0.34940950
0.78934906	6.42347400	0.34940950
0.78948240	6.42347400	0.34940950
0.78961574	6.42347400	0.34940950
0.78974907	6.42347400	0.34940950
0.78988241	6.42347400	0.34940950
0.79001574	6.42347400	0.26205710
0.79014908	6.42347400	0.26205710
0.79028242	6.42347400	0.26205710
0.79041575	6.42347400	0.34940950
0.79054909	6.42347400	0.34940950
0.79068242	6.42347400	0.34940950
0.79081576	6.42347400	0.43676180
0.79094910	6.42347400	0.43676180
0.79108243	6.42347400	0.43676180
0.79121577	6.42347400	0.43676180
0.79134910	6.42347400	0.43676180
0.79148244	6.42347400	0.34940950
0.79161578	6.42347400	0.43676180
0.79174911	6.42347400	0.43676180
0.79188245	6.42347400	0.43676180
0.79201578	6.42347400	0.43676180
0.79214912	6.42347400	0.43676180
0.79228246	6.42347400	0.43676180
0.79241579	6.42347400	0.34940950
0.79254913	6.42347400	0.34940950
0.79268246	6.42347400	0.34940950
0.79281580	6.42347400	0.34940950
0.79294914	6.51144200	0.34940950
0.79308247	6.42347400	0.34940950
0.79321581	6.42347400	0.34940950
0.79334914	6.42347400	0.43676180
0.79348248	6.42347400	0.34940950
0.79361582	6.42347400	0.34940950
0.79374915	6.42347400	0.34940950
0.79388249	6.42347400	0.34940950
0.79401582	6.42347400	0.43676180
0.79414916	6.42347400	0.43676180
0.79428250	6.42347400	0.43676180
0.79441583	6.42347400	0.52411420
0.79454917	6.42347400	0.43676180
0.79468250	6.51144200	0.43676180
0.79481584	6.42347400	0.43676180
0.79494918	6.42347400	0.43676180
0.79508251	6.42347400	0.34940950
0.79521585	6.42347400	0.34940950
0.79534918	6.42347400	0.34940950
0.79548252	6.42347400	0.34940950
0.79561586	6.42347400	0.34940950
0.79574919	6.42347400	0.34940950
0.79588253	6.42347400	0.34940950
0.79601586	6.42347400	0.34940950
0.79614920	6.42347400	0.26205710
0.79628254	6.42347400	0.26205710
0.79641587	6.42347400	0.26205710
0.79654921	6.42347400	0.26205710
0.79668254	6.42347400	0.26205710
0.79681588	6.42347400	0.34940950
0.79694922	6.42347400	0.34940950
0.79708255	6.42347400	0.34940950
0.79721589	6.42347400	0.34940950
0.79734922	6.42347400	0.43676180
0.79748256	6.42347400	0.43676180
0.79761590	6.51144200	0.43676180
0.79774923	6.42347400	0.34940950
0.79788257	6.42347400	0.34940950
0.79801590	6.42347400	0.34940950
0.79814924	6.42347400	0.34940950
0.79828258	6.42347400	0.34940950
0.79841591	6.42347400	0.34940950
0.79854925	6.42347400	0.34940950
0.79868258	6.42347400	0.34940950
0.79881592	6.42347400	0.34940950
0.79894926	6.42347400	0.34940950
0.79908259	6.42347400	0.34940950
0.79921593	6.42347400	0.26205710
0.79934926	6.42347400	0.26205710
0.79948260	6.42347400	0.26205710
0.79961594	6.42347400	0.26205710
0.79974927	6.42347400	0.34940950
0.79988261	6.42347400	0.34940950
0.80001594	6.42347400	0.34940950
0.80014928	6.51144200	0.34940950
0.80028262	6.51144200	0.34940950
0.80041595	6.42347400	0.34940950
0.80054929	6.42347400	0.34940950
0.80068262	6.42347400	0.34940950
0.80081596	6.42347400	0.43676180
0.80094930	6.42347400	0.43676180
0.80108263	6.51144200	0.43676180
0.80121597	6.51144200	0.43676180
0.80134930	6.42347400	0.43676180
0.80148264	6.42347400	0.43676180
0.80161598	6.42347400	0.43676180
0.80174931	6.42347400	0.34940950
0.80188265	6.42347400	0.34940950
0.80201598	6.42347400	0.34940950
0.80214932	6.42347400	0.34940950
0.80228266	6.51144200	0.34940950
0.80241599	6.42347400	0.34940950
0.80254933	6.42347400	0.34940950
0.80268266	6.42347400	0.34940950
0.80281600	6.42347400	0.34940950
0.80294934	6.42347400	0.34940950
0.80308267	6.42347400	0.26205710
0.80321601	6.42347400	0.34940950
0.80334934	6.42347400	0.34940950
0.80348268	6.42347400	0.34940950
0.80361602	6.42347400	0.34940950
0.80374935	6.42347400	0.34940950
0.80388269	6.42347400	0.34940950
0.80401602	6.42347400	0.34940950
0.80414936	6.51144200	0.34940950
0.80428270	6.42347400	0.34940950
0.80441603	6.42347400	0.34940950
0.80454937	6.42347400	0.34940950
0.80468270	6.51144200	0.34940950
0.80481604	6.42347400	0.34940950
0.80494938	6.51144200	0.34940950
0.80508271	6.42347400	0.34940950
0.80521605	6.42347400	0.34940950
0.80534938	6.42347400	0.34940950
0.80548272	6.42347400	0.34940950
0.80561606	6.42347400	0.34940950
0.80574939	6.51144200	0.34940950
0.80588273	6.42347400	0.34940950
0.80601606	6.51144200	0.26205710
0.80614940	6.51144200	0.34940950
0.80628274	6.42347400	0.26205710
0.80641607	6.42347400	0.26205710
0.80654941	6.42347400	0.26205710
0.80668274	6.42347400	0.26205710
0.80681608	6.42347400	0.26205710
0.80694942	6.42347400	0.26205710
0.80708275	6.42347400	0.26205710
0.80721609	6.42347400	0.26205710
0.80734942	6.51144200	0.26205710
0.80748276	6.51144200	0.26205710
0.80761610	6.42347400	0.26205710
0.80774943	6.51144200	0.34940950
0.80788277	6.42347400	0.34940950
0.80801610	6.51144200	0.34940950
0.80814944	6.51144200	0.34940950
0.80828278	6.42347400	0.34940950
0.80841611	6.42347400	0.34940950
0.80854945	6.42347400	0.34940950
0.80868278	6.42347400	0.26205710
0.80881612	6.42347400	0.34940950
0.80894946	6.51144200	0.26205710
0.80908279	6.42347400	0.34940950
0.80921613	6.42347400	0.34940950
0.80934946	6.42347400	0.34940950
0.80948280	6.51144200	0.26205710
0.80961614	6.51144200	0.26205710
0.80974947	6.51144200	0.26205710
0.80988281	6.42347400	0.26205710
0.81001614	6.42347400	0.26205710
0.81014948	6.42347400	0.26205710
0.81028282	6.51144200	0.26205710
0.81041615	6.51144200	0.34940950
0.81054949	6.51144200	0.26205710
0.81068282	6.51144200	0.34940950
0.81081616	6.51144200	0.34940950
0.81094950	6.42347400	0.34940950
0.81108283	6.51144200	0.34940950
0.81121617	6.51144200	0.34940950
0.81134950	6.51144200	0.34940950
0.81148284	6.51144200	0.34940950
0.81161618	6.42347400	0.34940950
0.81174951	6.42347400	0.34940950
0.81188285	6.51144200	0.34940950
0.81201618	6.51144200	0.34940950
0.81214952	6.42347400	0.26205710
0.81228286	6.51144200	0.26205710
0.81241619	6.51144200	0.26205710
0.81254953	6.42347400	0.26205710
0.81268286	6.42347400	0.26205710
0.81281620	6.51144200	0.26205710
0.81294954	6.51144200	0.17470470
0.81308287	6.51144200	0.17470470
0.81321621	6.51144200	0.17470470
0.81334954	6.51144200	0.17470470
0.81348288	6.51144200	0.26205710
0.81361622	6.51144200	0.26205710
0.81374955	6.42347400	0.17470470
0.81388289	6.51144200	0.17470470
0.81401622	6.42347400	0.17470470
0.81414956	6.51144200	0.17470470
0.81428290	6.42347400	0.17470470
0.81441623	6.51144200	0.26205710
0.81454957	6.51144200	0.26205710
0.81468290	6.51144200	0.26205710
0.81481624	6.42347400	0.26205710
0.81494958	6.51144200	0.26205710
0.81508291	6.51144200	0.17470470
0.81521625	6.51144200	0.17470470
0.81534958	6.42347400	0.17470470
0.81548292	6.51144200	0.17470470
0.81561626	6.51144200	0.17470470
0.81574959	6.42347400	0.17470470
0.81588293	6.42347400	0.17470470
0.81601626	6.42347400	0.17470470
0.81614960	6.51144200	0.17470470
0.81628294	6.51144200	0.17470470
0.81641627	6.42347400	0.17470470
0.81654961	6.51144200	0.17470470
0.81668294	6.51144200	0.17470470
0.81681628	6.51144200	0.26205710
0.81694962	6.51144200	0.26205710
0.81708295	6.51144200	0.26205710
0.81721629	6.51144200	0.26205710
0.81734962	6.51144200	0.26205710
0.81748296	6.51144200	0.26205710
0.81761630	6.51144200	0.26205710
0.81774963	6.51144200	0.26205710
0.81788297	6.51144200	0.26205710
0.81801630	6.51144200	0.26205710
0.81814964	6.51144200	0.26205710
0.81828298	6.51144200	0.26205710
0.81841631	6.42347400	0.26205710
0.81854965	6.51144200	0.17470470
0.81868298	6.51144200	0.26205710
0.81881632	6.51144200	0.17470470
0.81894966	6.51144200	0.17470470
0.81908299	6.51144200	0.17470470
0.81921633	6.51144200	0.17470470
0.81934966	6.51144200	0.17470470
0.81948300	6.51144200	0.17470470
0.81961634	6.51144200	0.17470470
0.81974967	6.51144200	0.26205710
0.81988301	6.51144200	0.26205710
0.82001634	6.51144200	0.26205710
0.82014968	6.51144200	0.26205710
0.82028302	6.51144200	0.26205710
0.82041635	6.51144200	0.26205710
0.82054969	6.51144200	0.26205710
0.82068302	6.51144200	0.26205710
0.82081636	6.51144200	0.26205710
0.82094970	6.51144200	0.26205710
0.82108303	6.51144200	0.26205710
0.82121637	6.51144200	0.26205710
0.82134970	6.51144200	0.26205710
0.82148304	6.51144200	0.17470470
0.82161638	6.51144200	0.17470470
0.82174971	6.51144200	0.17470470
0.82188305	6.51144200	0.17470470
0.82201638	6.51144200	0.17470470
0.82214972	6.51144200	0.17470470
0.82228306	6.51144200	0.17470470
0.82241639	6.51144200	0.17470470
0.82254973	6.51144200	0.17470470
0.82268306	6.51144200	0.17470470
0.82281640	6.51144200	0.17470470
0.82294974	6.51144200	0.17470470
0.82308307	6.51144200	0.17470470
0.82321641	6.51144200	0.17470470
0.82334974	6.51144200	0.17470470
0.82348308	6.51144200	0.26205710
0.82361642	6.51144200	0.26205710
0.82374975	6.51144200	0.26205710
0.82388309	6.51144200	0.26205710
0.82401642	6.51144200	0.26205710
0.82414976	6.51144200	0.17470470
0.82428310	6.51144200	0.17470470
0.82441643	6.51144200	0.17470470
0.82454977	6.51144200	0.17470470
0.82468310	6.51144200	0.17470470
0.82481644	6.51144200	0.08735237
0.82494978	6.51144200	0.17470470
0.82508311	6.51144200	0.08735237
0.82521645	6.51144200	0.17470470
0.82534978	6.51144200	0.08735237
0.82548312	6.51144200	0.08735237
0.82561646	6.51144200	0.08735237
0.82574979	6.51144200	0.08735237
0.82588313	6.51144200	0.08735237
0.82601646	6.51144200	0.17470470
0.82614980	6.51144200	0.17470470
0.82628314	6.51144200	0.26205710
0.82641647	6.51144200	0.26205710
0.82654981	6.51144200	0.26205710
0.82668314	6.51144200	0.26205710
0.82681648	6.51144200	0.26205710
0.82694982	6.51144200	0.17470470
0.82708315	6.51144200	0.17470470
0.82721649	6.51144200	0.17470470
0.82734982	6.51144200	0.17470470
0.82748316	6.51144200	0.17470470
0.82761650	6.51144200	0.17470470
0.82774983	6.51144200	0.17470470
0.82788317	6.51144200	0.17470470
0.82801650	6.51144200	0.17470470
0.82814984	6.51144200	0.17470470
0.82828318	6.51144200	0.17470470
0.82841651	6.51144200	0.08735237
0.82854985	6.51144200	0.08735237
0.82868318	6.51144200	0.17470470
0.82881652	6.51144200	0.17470470
0.82894986	6.51144200	0.17470470
0.82908319	6.51144200	0.17470470
0.82921653	6.51144200	0.17470470
0.82934986	6.51144200	0.17470470
0.82948320	6.51144200	0.17470470
0.82961654	6.51144200	0.17470470
0.82974987	6.51144200	0.17470470
0.82988321	6.51144200	0.17470470
0.83001654	6.51144200	0.17470470
0.83014988	6.51144200	0.17470470
0.83028322	6.51144200	0.17470470
0.83041655	6.51144200	0.17470470
0.83054989	6.51144200	0.17470470
0.83068322	6.51144200	0.17470470
0.83081656	6.51144200	0.17470470
0.83094990	6.51144200	0.08735237
0.83108323	6.51144200	0.08735237
0.83121657	6.51144200	0.08735237
0.83134990	6.51144200	0.08735237
0.83148324	6.51144200	0.08735237
0.83161658	6.51144200	0.08735237
0.83174991	6.51144200	0.17470470
0.83188325	6.51144200	0.08735237
0.83201658	6.51144200	0.08735237
0.83214992	6.51144200	0.17470470
0.83228326	6.51144200	0.17470470
0.83241659	6.51144200	0.17470470
0.83254993	6.51144200	0.17470470
0.83268326	6.51144200	0.17470470
0.83281660	6.51144200	0.17470470
0.83294994	6.51144200	0.17470470
0.83308327	6.51144200	0.17470470
0.83321661	6.51144200	0.08735237
0.83334994	6.51144200	0.17470470
0.83348328	6.51144200	0.08735237
0.83361662	6.51144200	0.17470470
0.83374995	6.51144200	0.17470470
0.83388329	6.51144200	0.08735237
0.83401662	6.51144200	0.08735237
0.83414996	6.51144200	0.08735237
0.83428330	6.51144200	0.17470470
0.83441663	6.51144200	0.08735237
0.83454997	6.51144200	0.08735237
0.83468330	6.51144200	0.08735237
0.83481664	6.51144200	0.08735237
0.83494998	6.51144200	0.08735237
0.83508331	6.51144200	0.17470470
0.83521665	6.51144200	0.17470470
0.83534998	6.51144200	0.17470470
0.83548332	6.51144200	0.17470470
0.83561666	6.51144200	0.26205710
0.83574999	6.51144200	0.17470470
0.83588333	6.51144200	0.17470470
0.83601666	6.51144200	0.17470470
0.83615000	6.51144200	0.17470470
0.83628334	6.51144200	0.08735237
0.83641667	6.51144200	0.08735237
0.83655001	6.51144200	0.17470470
0.83668334	6.51144200	0.17470470
0.83681668	6.51144200	0.17470470
0.83695002	6.51144200	0.17470470
0.83708335	6.51144200	0.17470470
0.83721669	6.51144200	0.08735237
0.83735002	6.51144200	0.17470470
0.83748336	6.51144200	0.08735237
0.83761670	6.51144200	0.08735237
0.83775003	6.51144200	0.08735237
0.83788337	6.51144200	0.17470470
0.83801670	6.51144200	0.17470470
0.83815004	6.51144200	0.08735237
0.83828338	6.51144200	0.17470470
0.83841671	6.51144200	0.17470470
0.83855005	6.51144200	0.17470470
0.83868338	6.51144200	0.17470470
0.83881672	6.51144200	0.08735237
0.83895006	6.51144200	0.08735237
0.83908339	6.59941000	0.08735237
0.83921673	6.51144200	0.17470470
0.83935006	6.51144200	0.17470470
0.83948340	6.51144200	0.08735237
0.83961674	6.51144200	0.08735237
0.83975007	6.51144200	0.17470470
0.83988341	6.51144200	0.08735237
0.84001674	6.51144200	0.08735237
0.84015008	6.51144200	0.08735237
0.84028342	6.51144200	0.08735237
0.84041675	6.51144200	0.17470470
0.84055009	6.51144200	0.17470470
0.84068342	6.51144200	0.17470470
0.84081676	6.51144200	0.17470470
0.84095010	6.51144200	0.17470470
0.84108343	6.51144200	0.17470470
0.84121677	6.51144200	0.08735237
0.84135010	6.51144200	0.17470470
0.84148344	6.51144200	0.08735237
